_id,Name,Address1,Address2,State,City,Website,YearOfCreation,Country,Tags
e7ac6afd-d0d5-4f75-a907-f14d7bed1920,High Technology Research,24 Cheyenne Drive,,New Hampshire,Nashua,https://nhholocaustmemorial.org,,United States,Government Administration
e7afcc99-3c13-4a70-bf21-248fa8e6acf7,Luciani Pump CO Inc,30 Mill St,,California,Healdsburg,N/A,1983.0,United States,Construction
e7c3b093-bfc7-4cf9-b358-ea2961c4e021,Epinex Diagnostics Laboratories Inc,14351 Myford Road # K,,California,Tustin,https://epinex.com,2002.0,United States,"Biotechnology, diabetes, type 2 diabetes, medical device, biotechnology, healthcare, heath care, diagnostic, medical device and diagnostics, glycated albumin, diabetes monitoring, diabetes monitoring system, HbA1c, A1c, diabetes management product, glucose meter, diabetes test"
e7c64a45-32b7-4bdf-be80-248ce08a23a3,Energysolutions Midwest Limited Liability Company,423 West 300 South,,Utah,Salt Lake City,http://www.energysolutions.com,2006.0,United States,"Environmental Services, Nuclear Waste Treatment, Processing, Decommissioning, Remediation, Nuclear Fuel Management, Engineering, Nuclear Technology, Transportation, Logistics, Nuclear Disposal"
e7c7c872-6256-48be-a330-6f764a4713fb,ANDERSON & AQUINO LLP,240 LEWIS WHARF,,,BOSTON,N/A,,United States,Law Practice
e7e1cf46-476a-4baa-8fb8-7f62f8d57531,Helix Technologies Incorporated,8550 West Main St,,Indiana,French Lick,https://helixtec.net,1996.0,United States,
e7e4ddd7-a372-4519-b86c-5a1b3b37eaac,Concord Amish Village,6652 Route 39,,New York,Springville,https://amishshedsandtrailersforsalebuffalony.com,,United States,Furniture
e7e663c9-4368-40f8-93db-bae1edec5561,Samira Jones Attorney At Law Limited Liability Company,2941 Piedmont Road Ne # C,,Georgia,Atlanta,https://jonesmartinlaw.com,2009.0,United States,
e7e8f923-d952-4c07-84dd-4b75e46f02f4,"Bert's Truck Equipment Of Moorhead,Incorporated",3804 Highway 75 North,,,Moorhead,https://bertsonline.com,,United States,
e7f7c62e-8dcf-4fec-ad34-355c481c5c45,"KMT Ursviken, Inc.",1636 Todd Farm Drive,,Illinois,Elgin,www.umvinc.com,,United States,Metalworking Machinery and Equipment
e8110419-26ae-4cdd-bd18-852b65cac41e,Klein Michael A DPM,14440 Cherry Lane Court # 104,,Maryland,Laurel,https://www.laurelfootandanklecenter.com/,,United States,Medical Practice
e81458fd-bae6-4dd9-979e-1502f9443d7a,A1 Ira Solutions,1329 Hudson St,,Washington,Port Townsend,https://lucky-lady.us,2002.0,United States,
e8158de3-deb9-4a9b-92b5-4c22f8c149d0,CORBETT & STRICKLAND ELEC Company,4250 MARTIN LUTHER KING JR HWY,,,GREENVILLE,http://locateincarolina.com,1957.0,United States,Computer Games
e818b1d8-e7a8-41a3-8e35-593b5e97fb32,Grimmer Lonny DDS,44345 Premier Plaza # 230,,Virginia,Ashburn,https://ashbrookdentistry.com,2006.0,United States,Medical Practice
e81b7434-c956-4e02-831e-94a88dc03629,Signal Recovery,801 S Illinois Avenue,,Tennessee,Oak Ridge,https://signalrecovery.com,1967.0,United States,
e81fe8ec-bde9-434a-bbea-246c0a72a558,Asher Animal Clinic,6311 Colonel Glenn Road,,Arkansas,Little Rock,https://littlerockpetdocs.com,1982.0,United States,
e822724b-a3fe-4df4-8017-0c0b61c47e88,Industrial Covert Unlimited Limited Liability Company,2748 Grfield Road North Unit 15,,Michigan,Traverse City,https://cu1.com,,United States,
e82355da-7846-45dc-821a-aad217325318,Alphanumerix,4741 19th Street,,California,San Francisco,https://alphanumerix.com,1983.0,United States,
e84cca8b-c4db-4529-a4a4-1766e2bef03c,"Clark's Botanicals,Incorporated",81 Pondfield Road Suite 263,,,Bronxville,https://www.clarksbotanicals.com/,2002.0,United States,"Cosmetics, Beauty Products, Skin Care, Age-Defying Neck Cream, Age Defying Radiance Cream, Anti-Puff Eye Cream, Celebrity Lip Kit, Cellular Lifting Moisture Mist, Cellular Lifting Serum, Deep Moisture Mask, Intense Radiance Mask, Nourishing Youth Serum, Retinol Rescue Eye Serum, Retinol Rescue Overnight Cream, Skin-Clearing Face and Body Wash, Smoothing Marine Cream, Soothing Herbal Face Wash, Ultra Rich Lip Balm, Ultra Rich Lip Tints"
e855ce9f-add7-472a-b2cc-ed67ad1f5dbb,Carlson Robert T MD,1375 West Green St,,Michigan,Hastings,https://familytreemedical.com,,United States,
e8579e1a-04c2-4ee3-826d-f29a6a50296f,Helping Hands,2616 South Loop West,,Texas,Houston,https://houstonhelpinghands.com,2011.0,United States,Online Media
e85e4526-c776-48b5-90d0-dc8d94c8b993,Consumer Source Incorporated,3622 Lower Saucon Road,,Pennsylvania,Hellertown,http://www.rentpath.com,1975.0,United States,"Internet, Rental Properties, Apartment Search, Apartment Rentals, Apartment Websites, Multifamily Marketing, Multifamily Analytics, Digital Marketing, Digital Advertising, Advertising, Digital Solutions, Engineering, UI, UX, B2B, B2C, Product Management, Digital Sales, Outside Sales"
e85ee52f-8ee9-4421-b154-17731ddb905c,Hibbett Sports,200 Able Drive # 5,,Tennessee,Dayton,http://www.hibbett.com,1945.0,United States,"Retail, Customer service, product knowledge, athletic sporting goods, small to mid-sized towns"
e86562dc-68ff-42df-ab28-d59be42eff6e,Wright Management,306 79th Avenue N,,South Carolina,Myrtle Beach,http://www.personalcapital.com,2009.0,United States,"Financial Services, Personal Finance Software, Investment Management, 401k, Banking, Financial Planning, Registered Investment Advisor, Portfolio Management, Financial Advice, Wealth Advisory Services"
e8772bdf-e64a-4c0e-93b5-5b194d69ed63,SILVER HANGER,5423 E 5TH ST,,,KATY,https://thesilverhanger.com,,United States,
e878887e-64d5-40e4-8dcc-df2a3e9945ab,CORROW CONSTRUCTION Limited Liability Company,2725 KINGSTON DR,,,FLORENCE,https://corrowconstruction.com,,United States,Construction
e87dca77-8390-44f9-a729-30863ac10cc7,Mark Fondell Excavating Inc,2270 Crown Point Road,,Iowa,Dubuque,N/A,,United States,Construction
e88eab9b-d29e-4b0d-94bb-8dfe8c0fc978,Ledger,660 South Jackson Avenue,,Florida,Bartow,https://theledger.com,1924.0,United States,"Newspapers, Print Advertising, Digital Advertising, Social Media Consultation and Platform Management, Mobile Marketing, Propel Digital Marketing Services, Internet Education, Search Engine Marketing, Website Development"
e893211c-3831-44f2-9d41-e217415fa4a4,Will-Harris Builders Incorporated,5641 West State Road 46,,Indiana,Bloomington,http://www.will-harrisbuilders.com,1997.0,United States,Construction
e89b7af8-a620-48e7-aea1-ff34e52e7e8f,Corey Tyre Insurance Incorporated,1535 Killearn Center Boulevard # A3,,Florida,Tallahassee,N/A,,United States,Insurance
e8bc2d53-e463-4b73-a584-b9f5e7f750a5,GARDEN STATE DENTAL SUPPLIES,331 FAIRFIELD RD,,,FREEHOLD,https://gsdentalsupplies.com,,United States,Business Supplies and Equipment
e8c20800-6114-41bb-9356-5cc4e434579b,Miller Lights Incorporated,14019 Schmidt Road,,Texas,Cypress,N/A,2002.0,United States,
e8da4f78-fe00-4a84-9f07-d4a7b613bc5a,Hibbett sports,300 mary esther blvd # 3e,,Florida,MARY ESTHER,http://www.hibbett.com,1945.0,United States,"Retail, Customer service, product knowledge, athletic sporting goods, small to mid-sized towns"
e8e24ab8-89d9-46e3-bb3c-3ef716e700d4,Makauila Incorporated,1839 Keeaumoku St,,Hawaii,Honolulu,https://makauila.org,2010.0,United States,Broadcast Media
e91d98ec-8cbb-49df-a091-3c04a6eb8f4f,BRIGHTHOUSE LIFE INSURANCE COMPANY OF NEW YORK,285 MADISON AVE,,,NEW YORK,https://www.brighthousefinancial.com,,United States,"Insurance, Annuities & Life Insurance"
e92a05f5-62b3-494d-a7ea-579a2bbe560c,Cornerstone Church-Cleveland,27453 Highway 105 West,,Texas,Cleveland,https://cornerstonechurchofcleveland.com,1990.0,United States,Religious Institutions
e92a6aaf-d02a-44ef-9bf6-dcd20c2149e5,North Alabama Railroad Museum,694 Chase Road Ne,,Alabama,Huntsville,https://northalabamarailroadmuseum.com,1970.0,United States,Museums and Institutions
e93cd924-7d34-4b29-847e-f730da00977f,Billybird Productions Incorporated,1735 North Fuller Avenue Apartment 422,,California,Los Angeles,N/A,2010.0,United States,
e94aec9d-1509-46d0-bdf6-2f9effbe71a9,Court Square Title Agency,25 N Augusta St Ste 1,,Virginia,Staunton,https://courtsquaretitleagency.com,,United States,Real Estate
e94cc289-7443-4a86-8667-09b798a258e9,Trustedid Inc,101 University Avenue # 400,,California,Palo Alto,https://www.equifax.com,1899.0,United States,"Information Technology and Services, risk modeling, credit reporting, marketing data, identity protection, HR compliance, employment verification, ACA compliance, technology, fraud prevention, artificial intelligence, machine learning, financial literacy, blockchain, cloud-based platforms, big data, trended data, data mining, cybersecurity, financial services, fintech, data analytics, cloud, talent solutions"
e94dcac8-5388-4c44-a1a3-e8faacf966cd,NWT EXPRESS SHUTTLE,PO BOX 327,,Wisconsin,Hayward,https://nwtexpressshuttle.com,1975.0,United States,
e951b61e-d7ae-4be2-bcf6-9cd3f28e7119,Fusion Five Consulting LLC,6799 West Caley Place,,Colorado,Littleton,N/A,2007.0,United States,
e95d9e93-6717-498b-8fae-50044342d8f5,"Netcrystal,Incorporated",1591 Williamsport Drive,,,San Jose,N/A,2007.0,United States,
e967ee88-8970-4fe3-a1a6-9516cd835f19,Oceanit Research Foundation,828 Fort Street Mall,,Hawaii,Honolulu,N/A,2011.0,United States,"Other Services (except Public Administration), Non-profit, Organizations, NEC, Membership Organizations, Associations/Non-Profits, Associations/Non-Profits"
e968a3ad-2d2f-4477-94d5-bbf2f339fb09,Park Forest Historical Society,400 Lakewood Boulevard A,,Illinois,Park Forest,N/A,,United States,International Affairs
e96bfd62-4980-4a46-8418-4dcb8eac9d71,Qigong Academy Tai Ji Men,10590 South De Anza Boulevard,,California,Cupertino,N/A,2012.0,United States,"Health, Wellness and Fitness"
e973acfc-f020-4358-b2e6-623b9779a942,Enterprise Network Solutions LLC,4506 Sw Austin St # 100,,Washington,Seattle,https://enslabs.com,2009.0,United States,
e9749fb9-adc4-42b8-aa4b-d7dbd3432115,Masterpiece Lighting,580 East Crossville Road,,Georgia,Roswell,https://www.masterpiecelighting.com,,United States,"Electrical, Electronic Manufacturing"
e97aca25-61aa-43ef-bf12-cc631b8e0ef4,"DAC Systems,Incorporated",4 Armstrong Park Road,,,Shelton,https://dacsystems.com,1988.0,United States,
e980e55e-518c-4a5c-9145-da3c1049e9d2,Israeli Dance Institute Incorporated,711 3rd Avenue Floor 12,,New York,New York City,https://israelidanceinstitute.org,,United States,
e9882475-f7b9-4686-b725-7db62c4ef785,Axberg heating co Incorporated,3230 Pyramid Drive,,Illinois,Rockford,N/A,,United States,
e9906a66-bbb1-40d3-8985-b4e24037ba9b,Weiss Richard,450 Bauchet St,,California,Los Angeles,https://richardweisslaw.com,2008.0,United States,
e9972383-f134-4c27-b1f3-c9de91bc2957,LITTLE ASSOCIATES Incorporated,22 VICTORIAN LN,,,JUPITER,http://www.littleassociatesinc.com,1992.0,United States,Management Consulting
e998aaeb-d3e1-4e0a-b4f8-cb30d1650aff,Ambiance Cosmetics Inc,2522 North Ontario St,,California,Burbank,N/A,2010.0,United States,Cosmetics
e9a34328-ea21-403e-8f35-782075e69526,Muncrief Charles DO,90 Village Pointe Drive,,Ohio,Powell,https://midohioradiology.com,,United States,Medical Practice
e9ced32b-b33c-4386-b671-2b4f3bf49e8d,"Admire Concrete & Stone Solutions,Limited Liability Company",814 E. Main St. #175,,Kansas,Gardner,https://admireconcrete.com,2007.0,United States,Construction
e9d3dab2-a34c-443e-866d-ad411dd2a803,Villa Management Limited,800 South Milwaukee Avenue # 107,,Illinois,Libertyville,https://villamgt.com,,United States,
e9d660bd-bfeb-48bb-9a7b-a7c27dec4bfe,Brean murray carret & co llc,570 lexington ave # 12,,New York,NEW YORK,N/A,,United States,
e9dc7ab8-765a-48fd-9390-01833b5a4c1b,Delaware Kitchen Share,62 Southgate Boulevard,,Delaware,New Castle,http://www.dekitchenshare.com,2011.0,United States,"Food Production, Commercial kitchen and Kitchen incubator"
e9ddba1a-c662-4f43-8c40-622bebf72f25,UNIVERSITY OF MINNESOTA MEDICAL CENTER,420 DELAWARE ST SE,,,MINNEAPOLIS,https://www.mhealth.org/locations/buildings/university-of-minnesota-health-nurse-practitioners-clinic-a-umphysicians-clinic,2015.0,United States,"Hospital & Health Care, Wellness Care, Minor Injury Exam and Care, Chronic Illness Care, ""Womens Health Services"", Medication Therapy Management, Physicals for Camp, College and Sports, Acute Illness, Injury Care"
e9e62555-c687-4f19-a2e1-3c7d9eca7979,Derrick Community Development & Human Services,5004 31st Street,,Michigan,Detroit,N/A,2006.0,United States,"Health, Wellness and Fitness"
e9f29afd-97dd-4579-ab6a-f5435f252eb6,Bottomline Ink Corporation,7829 Ponderosa Road,,Ohio,Perrysburg,N/A,1991.0,United States,
ea0671ab-c73f-42a6-b209-bfc389258d3a,Frank Toto Memorial Foundation Inc,59 Primrose Lane,,New York,Kings Park,N/A,,United States,
ea07bade-b56d-4bcd-a889-867e4c12707d,Communication Arts Inc,1112 Pearl St,,Colorado,Boulder,N/A,,United States,
ea0809d9-ba26-4e86-8edb-8e54574c1f7d,Maspeth Bible Church,5371 72nd Place,,New York,Maspeth,https://maspethbiblechurch.com,,United States,Religious Institutions
ea0869ac-0734-4919-a7e6-ce28e6f64ccf,Buttons-N-Bows Preschool,1809 South Mears Avenue,,Michigan,Whitehall,https://wlcucc.org,,United States,Religious Institutions
ea107ae4-50d5-4f4d-b6f9-2d6456b05c31,Hong Ning,2204 Bloomingdale Road,,Illinois,Glendale Heights,https://hongningrestaurant.com,,United States,Hospital & Health Care
ea1b7b5c-95d4-4a54-82c2-d8dab3808ea3,Jeff Ayers Physical Therapy,4010 Dupont Circle # L14,,Kentucky,Louisville,https://phia.com,2001.0,United States,"Chemicals, Pharmaceuticals & Plastics"
ea31cc20-288f-4ee2-a713-f40e2be7d1f7,Wrt Corporation,104 Carpenter Drive # 104,,Virginia,Sterling,https://rpctubes.com,1975.0,United States,
ea354b8d-fb9d-4dfb-a510-d290c032401b,"Csu,Limited Liability Company",9261 Cody St,,,Shawnee Mission,https://csu-llc.com,1987.0,United States,
ea3cff1c-1130-4fdb-a19a-da0fe83bddfe,Lakeview Christian Camp,1380 10 Road,,Kansas,Stockton,https://lakeviewchristiancamp.org,2004.0,United States,"Associations/Non-Profits, Accommodation and Food Services, Religious Organizations, Temples, Churches, Non-profit, and Shrines"
ea529d77-04e2-4917-a1bf-aae48e2e10fb,Wellesley Conservation Council,,,Massachusetts,Wellesley Hills,https://wellesleyconservationcouncil.org,2010.0,United States,
ea5952d3-67ae-4dad-96fb-0d2b2f25d21e,Hollywood times,1154 Roberto Lane,,California,LOS ANGELES,https://gemmawenger.com,2000.0,United States,Motion Pictures and Film
ea5dcff9-d368-48f7-b8ab-bf927aef9d8d,MEDFORD MOVING & STORAGE,1234 STOWE AVE,,,MEDFORD,https://medfordmovingstorage.com,,United States,"Transportation, Trucking, Railroad"
ea6a0274-a824-40a7-a9c8-4fe268ba8ed1,Potter Valley Bible Church,10151 Main St,,California,Potter Valley,http://www.pottervalleybible.org,1950.0,United States,Religious Institutions
ea6cf425-8b59-4dd9-a68e-7375d57468f3,Family Oil Company,175 West Wellens Avenue,,Pennsylvania,Philadelphia,http://familyoil.com,1998.0,United States,
ea739710-836d-43ee-9aa0-fca7576e2ed6,Laurel Foot & Ankle Center,14440 Cherry Lane Court # 104,,Maryland,Laurel,https://www.laurelfootandanklecenter.com/,1994.0,United States,Medical Practice
ea82aae1-5b56-409e-b147-51c61ed417df,Rooks County Home Health Agency,426 Main St,,Kansas,Stockton,http://rookscounty.net,,United States,Government Administration
ea86e0be-d497-4ca6-aeec-c436ba1edf09,Rti International,230 West Monroe St # 2100,,Illinois,Chicago,N/A,1958.0,United States,"Research, health research, drug discovery and development, education research, international development, social and economic policy research, surveys and statistics, advanced technology and energy R&D, environmental research services, laboratory and chemistry services, communication sciences, global health"
ea881621-2653-4b71-a15a-e8dc645bd80f,High Rock Lake Association,420 West 4th St # D,,North Carolina,Winston Salem,N/A,,United States,
ea8ba4b4-ff16-4b10-8509-07e25bc9a4b0,Rinzai Zen Mission,120 Alawai Road,,Hawaii,Paia,N/A,1932.0,United States,"Other Services (except Public Administration), Non-profit, Religious Organizations, Buddhist Temple, Associations/Non-Profits, Associations/Non-Profits"
ea952192-4534-4063-8a08-d8cf8a91e4ae,Norco Mounted Police,,,California,Corona,https://norcoposse.com,,United States,
ea9ebe7b-49b2-4d4f-9aca-723caa815bc9,Interphoto Productions Inc.,140 East Chestnut Avenue,,California,Monrovia,N/A,2005.0,United States,
eaa51f5c-36b1-4030-8803-f6c04561ecb6,Pollo Tropical,2350 S Douglas Rd,,Florida,Coral Gables,http://www.pollotropical.com,1988.0,United States,Restaurants
eaa96cca-27da-4885-905d-cb18d8e54790,Vogt builders,136 williamsburg ln,,Illinois,Waterloo,https://vogtbuilders.com,,United States,Construction
eaaa24eb-2c8e-4945-8b6b-4a267e8433c6,Cloverleaf Office Solutions LLC,5394 Old Creek Lane,,Ohio,Hilliard,N/A,2012.0,United States,Printing
eab4f7c2-f62f-4dde-9776-aaddac26966e,Consumer Source Incorporated,5355 Town Center Road # 401,,Florida,Miami,http://www.rentpath.com,1975.0,United States,"Internet, Rental Properties, Apartment Search, Apartment Rentals, Apartment Websites, Multifamily Marketing, Multifamily Analytics, Digital Marketing, Digital Advertising, Advertising, Digital Solutions, Engineering, UI, UX, B2B, B2C, Product Management, Digital Sales, Outside Sales"
eacce4ec-9907-4473-9417-846963652dfb,Primate Freedom Project,1096 Highway 92 South # B,,Georgia,Fayetteville,https://primatefreedom.com,2004.0,United States,
eacf5186-d8d1-4196-9549-9892b91b30d2,Intuit Inc,4960 Almaden Expressway # 375,,California,San Jose,https://www.intuit.com/,1983.0,United States,"Computer Software, Intuit solves unmet needs that customers would never have dreamed possible, Whether in the cloud, SaaS, PaaS, mobile, or data, we bring real-world solutions that change the way business is done around the world"
ead70444-8d9f-4154-95f1-d615a0630a3c,"Calder Services,Incorporated",7 Road 5859,,,Farmington,https://calderservices.com,1987.0,United States,
eada6350-a1cc-4dfb-a265-5ace73b5a206,Hall & hall,560 North 2nd St # 2,,Idaho,Ketchum,http://www.hallandhall.com,1946.0,United States,"Real Estate, Hunting Ranches, Ranches, Farms, Farmland, Real Estate, Loans, Management, Fly Fishing Ranches, Auctions, Montana Ranches for sale, Colorado Ranches for sale, Quail Plantations, Luxury Properties, Texas Ranches for sale"
eae1226a-6159-4ef6-85a5-c6e094813553,Illusions of Grandeur,709 Parkview Road,,Wisconsin,Green Bay,https://delsartelectric.com,1992.0,United States,
eaeabdec-444a-49e5-879e-cd0594a22c2b,Mystic Krewe Of Nyx,201 Saint Charles Avenue # 1513,,Louisiana,New Orleans,N/A,2011.0,United States,"Civic, Clubs, Other Services (except Public Administration), Social, Non-profit, Associations/Non-Profits, and Fraternal Associations"
eaebac27-0d98-4720-b7de-5e21a44b67de,Qulin Elementary School,21 County Road 213,,Missouri,Qulin,https://tr10.us/high-school,,United States,Professional Training & Coaching
eaee35ad-28ac-4554-9d60-f55e48a94fb3,Mist Chemical & Supply Company,5 River Oaks Circle East,,Illinois,Buffalo Grove,https://mistchem.com,,United States,
eaef1a32-ff7a-4736-a242-0aa9891b8ee2,Classic mortgage Corporation,2375 e centre ave,,Michigan,Portage,https://classicmor.com,,United States,
eafccb9f-f818-47b2-b897-8bb95e4717d5,Soundview Limousine Limited Liability Company,14319 60th Avenue East,,Washington,Puyallup,N/A,2012.0,United States,"Transportation, Trucking, Railroad"
eafe5949-87af-44f4-bf8f-8f211164671d,Cerner Corporation,2800 Rock Creek Pkwy,,Missouri,Kansas City,N/A,1979.0,United States,"Information Technology and Services, Millennium, Health care, HIT, Information Technology, Population Health, Revenue Cycle, EHR, Interoperability"
eb013a56-1edc-48f2-887c-42113a80e2dd,Nva Creative Gdn Granite,4 Barlow Court,,New Jersey,Plainsboro,https://nvaus.com,,United States,
eb0276c0-926e-4bfc-8b57-bb142447f7a7,Jurrens Funeral Homes,236 East 2nd St,,Iowa,Ashton,https://jurrensfuneralhome.com,2011.0,United States,
eb053e7a-ad24-4b01-b0bd-34202b9c0c9b,"Mexfil Hotel & Building Services,Incorporated",3506 Dunvale Street,,Texas,Houston,N/A,1999.0,United States,Leisure & Tourism
eb0ed628-b5f9-424d-8658-01422b8cb43c,ACULUS Limited Liability Company,1152 Northbonneville Dr,,Utah,Salt Lake City,N/A,2011.0,United States,"Computer Software, Web Analytics, Data Mining, Web Mining, E-commerce Development"
eb16443b-29e8-4941-9d22-2e93bad1cd7b,Fayetteville Athletic Club,4377 North Crossover Road,,Arkansas,Fayetteville,http://www.fayac.com,2010.0,United States,"Health, Wellness and Fitness"
eb1f0576-5b92-407a-8f42-3bbf54c36570,Thomas State Salon,3015 State St,,Texas,Dallas,N/A,1999.0,United States,
eb25f667-de6c-4634-86d4-48c0be5af0df,M & M Service Station Equip,106 Commerce Drive,,Ohio,South Point,http://www.mid-valleysupply.com,1989.0,United States,Oil & Energy
eb26403d-8813-47fe-9159-c97bfaea710f,Bend Neurological Assoc,2349 Ne Conners Avenue,,Oregon,Bend,https://bendneuro.com,2010.0,United States,Medical Practice
eb2fce03-fabd-48c3-9a63-9f627fa9d0e4,MBR Glassworks,1512 E Laguna Dr.,,Arizona,Tempe,https://mbrglassworks.com,1995.0,United States,
eb31ead2-2427-4eea-ab7b-1bcec40718f8,Aquatic Analysts Incorporated,901 Old Station Road,,New Jersey,Stillwater,https://aquaticanalysts.com,1984.0,United States,
eb33a9a0-6741-49ec-98be-6f6e8dd4bdb6,ONDA-LAY PIPE & RENTAL INC,Po Box 10802,,Texas,Midland,https://onda-lay.com,,United States,
eb397132-91f1-452e-83f1-bd3a56b50041,FAIRFIELD INN HARTFORD,2 LOTEN DR,,,WINDSOR LOCKS,http://www.kayak.com,2004.0,United States,"Internet, Travel Tools"
eb3ff3e4-13a3-46c5-9a95-f107a8fdefdd,Senco Incorporated,7230 West 118th Place Unit East,,Colorado,Broomfield,N/A,,United States,
eb54b44b-9aa6-4108-adb1-706fb8fa9b28,Over The Top Linen,1212 Durham Dr,,Texas,Houston,https://overthetoplinen.com,2008.0,United States,
eb5559c1-63c8-4843-a970-5c9a68e0de9c,AST,2025 RUE LAVOISIER,SUITE 190,,SAINTEFOY,https://ast.org,1969.0,Canada,"Hospital & Health Care, Surgical Technology"
eb5bd238-3d09-48b9-9433-06263c5707e5,Consumer Source Incorporated,941 Chatham Lane # 305,,Ohio,Columbus,http://www.rentpath.com,1975.0,United States,"Internet, Rental Properties, Apartment Search, Apartment Rentals, Apartment Websites, Multifamily Marketing, Multifamily Analytics, Digital Marketing, Digital Advertising, Advertising, Digital Solutions, Engineering, UI, UX, B2B, B2C, Product Management, Digital Sales, Outside Sales"
eb5c0aab-487c-4599-8c2a-8ab1df76bca7,Intuit Incorporated,71 Kingsland Avenue,,New Jersey,Clifton,https://www.intuit.com/,1983.0,United States,"Computer Software, Intuit solves unmet needs that customers would never have dreamed possible, Whether in the cloud, SaaS, PaaS, mobile, or data, we bring real-world solutions that change the way business is done around the world"
eb67bb55-dfd7-4355-8766-dbce48714fcd,SPACECOAST PATHOLOGISTS,1520 S BABCOCK ST,,,MELBOURNE,https://spacecoastpath.com,,United States,Medical Practice
eb6c506e-9cb0-43b7-8d51-e7f4cd10f900,"Terradigm,Incorporated",6001 Indian School Road NE Suite 190,,,Albuquerque,https://terradigm.com,1993.0,United States,
eb6c7ab4-7bee-434f-b026-2fd9422b2e36,Capital Gifts & Awards,2729 Solomons Island Road,,Maryland,Edgewater,https://capitalgifts.com/,,United States,Luxury Goods & Jewelry
eb732e87-f4da-4bd7-8489-3e423dda231c,Linpepco Partnership,1901 Windhoek Drive,,Nebraska,Lincoln,http://www.linpepco.com,1984.0,United States,"Food & Beverages, distribution, soft drinks, bottled water, energy drinks, sports drinks, ready to drink tea, vending services, coffee and hot beverage services, equipment service and repair"
eb799e2b-72db-46a5-9348-cb53e86444df,Sulthar Properties,,,Texas,Austin,https://sultharproperties.com,,United States,Real Estate
eb83dbf9-64af-4936-a595-7b718c83fa69,Dixon David DPM,30 West 60th St Apartment 1e,,New York,New York City,https://columbuscirclefootcare.com,,United States,
eb85a35f-e534-49ac-96b7-2b3ad8661827,Hasell Hall Catering,235 Meeting St,,South Carolina,Charleston,https://charlestonsfinest.com,,United States,
eb9e46cb-b87c-4f8d-94a6-f213e11bfbc1,Highest Rated Wireless Inc,1310 John Reed Court,,California,Hacienda Heights,https://hrwireless.com,2008.0,United States,Wholesale
eba85751-727c-4f19-85db-89a35b9e386d,Madhavan Kalpana R DDS,9727 Traville Gateway Drive,,Maryland,Rockville,https://smilezcare.com,,United States,
ebaa8e4c-1a29-437b-9c4d-048474b095b7,J. Keith Smith DMD PC,1777 Lee Road # D,,Georgia,Lithia Springs,https://mylithiaspringsdentist.com,1995.0,United States,
ebc2132c-7b2b-49b8-aaf0-5afbf5a9d4fc,MAY GREENHOUSES Incorporated,114 FEL MAR DR,,,SAN LUIS OBISPO,https://maygreenhouses.com,,United States,
ebc4c55e-9011-445b-8f86-1c2e20ca8ec1,Buena Vista Orthodontics,2625 West Alameda Avenue # 220,,California,Burbank,https://buenavistaorthodontics.com/,2009.0,United States,
ebd87572-7a74-46c2-a9cc-c46848eb8e83,Bradshaw Hathaway DDS,904 W G St,,Tennessee,Greeneville,https://bracesbhb.com,,United States,Real Estate
ebe64846-cd38-4919-b3b9-b6af85c0a8b7,Wes banco bank,po box 477,,Ohio,Marietta,https://wesbanco.com/,1870.0,United States,Banking
ebec57a3-45d7-43eb-87b0-100c39bf3fef,Williams Construction,22837 Pacific Coast Highway # East,,California,Malibu,http://www.williamsconstruction.com/,1953.0,United States,"Construction, Critical and Complex Projects, Plant Maintenance, Plant Relocation, Industrial Construction"
ebf606ab-715d-4d70-b322-1e15eb804f45,Carico Systems,3426 West Delphi Pike,,Indiana,Marion,https://caricosystems.com,2010.0,United States,
ebfd8d31-2f38-4c2a-93cc-3ae0412d2c44,Marina Sailing,4633 Admiralty Way,,California,Marina Del Rey,http://www.marinasailing.com,2015.0,United States,"Leisure, Travel & Tourism, Charter Sailing, Honeymoon Destination, Leisure and Travel, Vacation"
ec0dd2dc-83a6-4f3d-93c1-b3831c57b461,Alibi Boutique,2363 Gruene Lake Drive # B,,Texas,New Braunfels,https://alibiboutique.com,2010.0,United States,
ec0f91af-985e-4ca6-a09c-70fb343e7bdb,"International Assets Advisory,Limited Liability Company",390 North Orange Avenue Suite 750,,,Orlando,http://www.iaac.com,1982.0,United States,Financial Services
ec1ea106-9a10-4848-a2be-b9422d7813a7,Riskin-Lee Shops,210 West Water St,,Wisconsin,Shullsburg,https://shullsburgwisconsin.org,2008.0,United States,
ec2157e4-5e5a-4218-859e-c33c64c82dcb,Center For Childhood Devmnt,7086 8th Avenue,,Michigan,Jenison,https://www.thecenterforcd.com/,2007.0,United States,"Individual & Family Services, Feeding Therapy, Speech-Language Therapy, Physical Therapy, Occupational Therapy"
ec26d35e-d85e-41dc-b247-a910532cafa6,Gaul Gerald N MD,3035 Demers Avenue # 2,,North Dakota,Grand Forks,https://www.northdakotaeyeclinic.com,,United States,Medical Practice
ec28f2f3-db8a-4bce-83f8-beb6d122225c,Interstate Metal & Alloy Limited Liability Company,20 Simon St,,New Hampshire,Nashua,https://interstatemetalandalloy.com,2010.0,United States,
ec2bcf52-3ac2-42a1-9162-36a3b51f756c,GO&gt;ID Emergency ID Kit,P.O. Box 5296,,Wisconsin,Madison,https://go-id.org,,United States,
